업체(시설)명,인허가번호,업종코드,업종명,지도점검일자,점검기관,점검기관명,지도점검구분,처분대상여부,점검사항,점검결과,소재지도로명주소,소재지주소
태광사,3.00E+17,22,폐수배출업소관리,20130516,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부 등,,서울특별시 종로구 종로54길 9-18 (창신동),서울특별시 종로구 창신동 329-17번지 
한국부식,3.00E+17,22,폐수배출업소관리,20130516,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부 등,,,서울특별시 종로구 관수동 139번지 
태성도금,3.00E+17,22,폐수배출업소관리,20130509,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부 등,,,서울특별시 종로구 봉익동 11-14번지 
삼화도금,3.00E+17,22,폐수배출업소관리,20130509,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부 등,,,서울특별시 종로구 봉익동 100번지 
건후사,3.00E+17,22,폐수배출업소관리,20130509,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부 등,,,서울특별시 종로구 봉익동 104번지 
종로멕기,3.00E+17,22,폐수배출업소관리,20130509,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부 등,,,서울특별시 종로구 봉익동 154번지 
깨끗한도금,3.00E+17,22,폐수배출업소관리,20130509,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부 등,,,서울특별시 종로구 봉익동 14번지 
명성멕기,3.00E+17,22,폐수배출업소관리,20130509,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부 등,,,서울특별시 종로구 봉익동 38-19번지 
골드파트너,3.00E+17,22,폐수배출업소관리,20130509,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부 등,,서울특별시 종로구 서순라길 17-21 (봉익동),서울특별시 종로구 봉익동 38-9번지 
홍콩멕기,3.00E+17,22,폐수배출업소관리,20130507,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부 등,,,서울특별시 종로구 묘동 33번지 2층 
한양도금,3.00E+17,22,폐수배출업소관리,20130507,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부 등,,,서울특별시 종로구 봉익동 116번지 
두리멕기,3.00E+17,22,폐수배출업소관리,20130507,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부 등,,,서울특별시 종로구 봉익동 116번지 종로빌딩 202호 
수현도금,3.00E+17,22,폐수배출업소관리,20130507,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부 등,,,서울특별시 종로구 봉익동 117-2번지 영동빌딩 213호
나라도금,3.00E+17,22,폐수배출업소관리,20130507,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부 등,,서울특별시 종로구 돈화문로6나길 28 (봉익동),서울특별시 종로구 봉익동 117-2번지 영동빌딩 308 
북악주유소,3.00E+17,22,폐수배출업소관리,20130423,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 평창동 103-1번지 
명경주유소,3.00E+17,22,폐수배출업소관리,20130423,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 평창동 80-1번지 
혜화카프라자,3.00E+17,22,폐수배출업소관리,20130423,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 명륜1가 32-2번지 
특종주유소,3.00E+17,22,폐수배출업소관리,20130423,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 평창동 198-1번지 
협동염색,3.00E+17,22,폐수배출업소관리,20130419,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로5가 473번지 
중앙염색,3.00E+17,22,폐수배출업소관리,20130419,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로5가 447번지 
제일염색,3.00E+17,22,폐수배출업소관리,20130419,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로5가 225-25번지 1층 
유진염색,3.00E+17,22,폐수배출업소관리,20130419,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로5가 248-2번지 
미주염색,3.00E+17,22,폐수배출업소관리,20130419,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로5가 459번지 1층 
반도염색,3.00E+17,22,폐수배출업소관리,20130416,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동여부,,,서울특별시 종로구 종로6가 97번지 
백양염색,3.00E+17,22,폐수배출업소관리,20130416,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동여부,,,서울특별시 종로구 창신동 421-1번지 
영진염색사,3.00E+17,22,폐수배출업소관리,20130416,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동여부,,,서울특별시 종로구 종로6가 194-5번지 
신아염색,3.00E+17,22,폐수배출업소관리,20130416,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동여부,,,서울특별시 종로구 종로6가 34번지 
정원염색,3.00E+17,22,폐수배출업소관리,20130416,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동여부,,,서울특별시 종로구 종로6가 32-5번지 1층 
세화사,3.00E+17,22,폐수배출업소관리,20130411,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 봉익동 141-1번지 
대성도금,3.00E+17,22,폐수배출업소관리,20130411,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 봉익동 153번지 
금미사,3.00E+17,22,폐수배출업소관리,20130411,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 봉익동 141-1번지 세화빌딩 지하 108호
상명대학교,3.00E+17,22,폐수배출업소관리,20130403,3000000,서울특별시 종로구,정기,N,발생폐수 적정 보관 및 위탁여부 등,,,서울특별시 종로구 홍지동 7번지 상명대학교 
서울대학교 의과대학,3.00E+17,22,폐수배출업소관리,20130403,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부 등,,,서울특별시 종로구 연건동 28번지 
한국방송통신대학교,3.00E+17,22,폐수배출업소관리,20130403,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부 등,,,서울특별시 종로구 동숭동 169번지 
경희대학교부설 지구환경연구소,3.00E+17,22,폐수배출업소관리,20130403,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 권농동 115-3번지 지하1층 
서울대학교치과대학 치의학대학원,3.00E+17,22,폐수배출업소관리,20130403,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부 등,,,서울특별시 종로구 연건동 28번지 
창신사,3.00E+17,22,폐수배출업소관리,20130307,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 묘동 78번지 
럭키,3.00E+17,22,폐수배출업소관리,20130307,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 원남동 194번지 4층 
동광기업,3.00E+17,22,폐수배출업소관리,20130307,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 익선동 166-29번지 
장안기업,3.00E+17,22,폐수배출업소관리,20130307,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 돈의동 1번지 
유진염색,3.00E+17,22,폐수배출업소관리,20130305,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 지도점검(개선완료이행),,,서울특별시 종로구 종로5가 248-2번지 
서울대학교 병원,3.00E+17,22,폐수배출업소관리,20130305,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부(의생명 영장류),,,서울특별시 종로구 연건동 28번지 
서울대학교 병원,3.00E+17,22,폐수배출업소관리,20130305,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 점검(본관및소아동),,,서울특별시 종로구 연건동 28번지 
신아염색,3.00E+17,22,폐수배출업소관리,20120914,3000000,서울특별시 종로구,수시,N,배출시설 및 방지시설 정상가동여부(개선완료이행),,,서울특별시 종로구 종로6가 34번지 
대주페트로(주)종로지점 안풍주유소,3.00E+17,22,폐수배출업소관리,20120814,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상가동 여부 등,,서울특별시 종로구 자하문로 303 (홍지동),서울특별시 종로구 홍지동 126-1번지 
OK카서비스,3.00E+17,22,폐수배출업소관리,20120814,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상가동 여부 등,,,서울특별시 종로구 평창동 66-32번지 
평화당인쇄(주),3.00E+17,22,폐수배출업소관리,20120814,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상가동 여부 등,,,서울특별시 종로구 견지동 60번지 
세검정셀프세차타운,3.00E+17,22,폐수배출업소관리,20120807,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 지도점검,,,서울특별시 종로구 부암동 185-1번지 
자하문주유소,3.00E+17,22,폐수배출업소관리,20120807,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 지도점검,,서울특별시 종로구 자하문로 248 (부암동),서울특별시 종로구 부암동 155-3번지 
삼성세차장,3.00E+17,22,폐수배출업소관리,20120807,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 지도점검,,,서울특별시 종로구 효자동 60-1번지 
월드염색,3.00E+17,22,폐수배출업소관리,20120807,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 지도점검,,,서울특별시 종로구 종로6가 239-29번지 
영진염색사,3.00E+17,22,폐수배출업소관리,20120622,3000000,서울특별시 종로구,기타,N,배출시설 및 방지시설 정상가동여부,,,서울특별시 종로구 종로6가 194-5번지 
반도염색,3.00E+17,22,폐수배출업소관리,20120622,3000000,서울특별시 종로구,기타,N,배출시설 및 방지시설 정상가동여부,,,서울특별시 종로구 종로6가 97번지 
세란병원,3.00E+17,22,폐수배출업소관리,20120622,3000000,서울특별시 종로구,기타,N,배출시설 및 방지시설 정상가동여부,,,서울특별시 종로구 무악동 32-2번지 
우리염색,3.00E+17,22,폐수배출업소관리,20120622,3000000,서울특별시 종로구,기타,N,배출시설 및 방지시설 정상가동여부,,,서울특별시 종로구 충신동 188-8번지 
미주염색,3.00E+17,22,폐수배출업소관리,20120622,3000000,서울특별시 종로구,기타,N,배출시설 및 방지시설 정상가동여부,,,서울특별시 종로구 종로5가 459번지 1층 
성신염색,3.00E+17,22,폐수배출업소관리,20120620,3000000,서울특별시 종로구,기타,N,배출시설 및 방지시설 정상가동여부,,,서울특별시 종로구 종로5가 456-2번지 1층 
백양염색,3.00E+17,22,폐수배출업소관리,20120620,3000000,서울특별시 종로구,기타,N,배출시설 및 방지시설 정상가동여부,,,서울특별시 종로구 창신동 421-1번지 
태평양염색,3.00E+17,22,폐수배출업소관리,20120620,3000000,서울특별시 종로구,정기,N,배출시설 및 방지시설 정상가동여부,,,서울특별시 종로구 종로5가 444-3번지 1층 
진영염색,3.00E+17,22,폐수배출업소관리,20120612,3000000,서울특별시 종로구,기타,N,배출시설 및 방지시설 정상가동여부,,,서울특별시 종로구 종로6가 33-9번지 
(주)두양,3.00E+17,22,폐수배출업소관리,20120612,3000000,서울특별시 종로구,기타,N,배출시설 및 방지시설 정상가동여부,,,서울특별시 종로구 종로6가 240-3번지 
신풍지퍼,3.00E+17,22,폐수배출업소관리,20120612,3000000,서울특별시 종로구,기타,N,배출시설 및 방지시설 정상가동여부,,,서울특별시 종로구 충신동 69-2번지 
유진염색,3.00E+17,22,폐수배출업소관리,20120612,3000000,서울특별시 종로구,기타,N,배출시설 및 방지시설 정상가동여부,,,서울특별시 종로구 종로5가 248-2번지 
신아염색,3.00E+17,22,폐수배출업소관리,20120605,3000000,서울특별시 종로구,기타,N,개선완료이행에 따른 배출시설 및 방지시설 점검,,,서울특별시 종로구 종로6가 34번지 
(주)씨앤케이다이아몬드,3.00E+17,22,폐수배출업소관리,20120518,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 옥인동 16번지 2층 
(재)한국의학연구소한국중부의원,3.00E+17,22,폐수배출업소관리,20120518,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 당주동 100번지 세종빌딩 1층(107~109호) 
